Frame,Chain,MgID,ListResids,ListResnames,ListAtoms
3161,PP1,323,5,POPE, O14
3162,PP1,310,60,POPE, O13
3162,PP1,323,5,POPE, O14
3163,PP1,310,60,POPE, O13
3163,PP1,323,5,POPE, O14
3164,PP1,310,60,POPE, O13
3164,PP1,323,5,POPE, O14
3165,PP1,310,60,POPE, O13
3165,PP1,323,5,POPE, O14
3166,PP1,310,60,POPE, O13
3166,PP1,323,5,POPE, O14 P
3167,PP1,310,60,POPE, O13
3167,PP1,323,5,POPE, O14
3168,PP1,310,60,POPE, O13
3168,PP1,323,5,POPE, O14
3169,PP1,310,60,POPE, O13
3169,PP1,323,5,POPE, O14
3170,PP1,310,60,POPE, O13
3170,PP1,323,5,POPE, O14
3171,PP1,310,60,POPE, O13
3171,PP1,323,5,POPE, O14
3172,PP1,310,60,POPE, O13
3172,PP1,323,5,POPE, O14
3173,PP1,310,60,POPE, O13
3173,PP1,323,5,POPE, O14
3174,PP1,310,60,POPE, O13
3174,PP1,323,5,POPE, O14
3175,PP1,310,60,POPE, O13
3175,PP1,323,5,POPE, O14
3176,PP1,310,60,POPE, O13
3176,PP1,323,5,POPE, O14
3177,PP1,310,60,POPE, O13
3177,PP1,323,5,POPE, O14
3178,PP1,310,60,POPE, O13
3178,PP1,323,5,POPE, O14
3179,PP1,310,60,POPE, O13 P
3179,PP1,323,5,POPE, O14
3180,PP1,310,60,POPE, O13
3180,PP1,323,5,POPE, O14
3181,PP1,310,60,POPE, O13
3181,PP1,323,5,POPE, O14
3182,PP1,310,60,POPE, O13
3182,PP1,323,5,POPE, O14
3183,PP1,310,60,POPE, O13
3183,PP1,323,5,POPE, O14
3184,PP1,310,60,POPE, O13
3184,PP1,323,5,POPE, O14
3185,PP1,310,60,POPE, O13
3185,PP1,323,5,POPE, O14
3186,PP1,310,60,POPE, O13
3186,PP1,323,5,POPE, O14
3187,PP1,310,60,POPE, O13
3187,PP1,323,5,POPE, O14
3188,PP1,310,60,POPE, O13
3188,PP1,323,5,POPE, O14
3189,PP1,310,60,POPE, O13
3189,PP1,323,5,POPE, O14
3190,PP1,310,60,POPE, O13
3190,PP1,323,5,POPE, O14
3191,PP1,310,60,POPE, O13
3191,PP1,323,5,POPE, O14
3192,PP1,310,60,POPE, O13
3192,PP1,323,5,POPE, O14
3193,PP1,310,60,POPE, O13 P
3193,PP1,323,5,POPE, O14 P
3194,PP1,310,60,POPE, O13
3194,PP1,323,5,POPE, O14 P
3195,PP1,310,60,POPE, O13
3195,PP1,323,5,POPE, O14
3196,PP1,310,60,POPE, O13
3196,PP1,323,5,POPE, O14
3197,PP1,310,60,POPE, O13
3197,PP1,323,5,POPE, O14
3198,PP1,310,60,POPE, O13
3198,PP1,323,5,POPE, O14 P
3199,PP1,310,60,POPE, O13
3199,PP1,323,5,POPE, O14
3200,PP1,310,60,POPE, O13
3200,PP1,323,5,POPE, O14
3201,PP1,310,60,POPE, O13
3201,PP1,323,5,POPE, O14
3202,PP1,310,60,POPE, O13 P
3202,PP1,323,5,POPE, O14
3203,PP1,310,60,POPE, O13
3203,PP1,323,5,POPE, O14
3204,PP1,310,60,POPE, O13
3204,PP1,323,5,POPE, O14
3205,PP1,310,60,POPE, O13 P
3205,PP1,323,5,POPE, O14
3206,PP1,310,60,POPE, O13 P
3206,PP1,323,5,POPE, O14
3207,PP1,310,60,POPE, O13
3207,PP1,323,5,POPE, O14
3208,PP1,310,60,POPE, O13
3208,PP1,323,5,POPE, O14
3209,PP1,310,60,POPE, O13
3209,PP1,323,5,POPE, O14
3210,PP1,310,60,POPE, O13
3210,PP1,323,5,POPE, O14
3211,PP1,310,60,POPE, O13
3211,PP1,323,5,POPE, O14
3212,PP1,310,60,POPE, O13
3212,PP1,323,5,POPE, O14
3213,PP1,310,60,POPE, O13
3213,PP1,323,5,POPE, O14
3214,PP1,310,60,POPE, O13
3214,PP1,323,5,POPE, O14
3215,PP1,310,60,POPE, O13
3215,PP1,323,5,POPE, O14
3216,PP1,310,60,POPE, O13
3216,PP1,323,5,POPE, O14
3217,PP1,310,60,POPE, O13
3217,PP1,323,5,POPE, O14
3218,PP1,310,60,POPE, O13 P
3218,PP1,323,5,POPE, O14
3219,PP1,310,60,POPE, O13
3219,PP1,323,5,POPE, O14
3220,PP1,310,60,POPE, O13
3220,PP1,323,5,POPE, O14
3221,PP1,310,60,POPE, O13
3221,PP1,323,5,POPE, O14 P
3222,PP1,310,60,POPE, O13
3222,PP1,323,5,POPE, O14
3223,PP1,310,60,POPE, O13
3223,PP1,323,5,POPE, O14
3224,PP1,310,60,POPE, O13
3224,PP1,323,5,POPE, O14
3225,PP1,310,60,POPE, O13
3225,PP1,323,5,POPE, O14
3226,PP1,310,60,POPE, O13
3226,PP1,323,5,POPE, O14
3227,PP1,310,60,POPE, O13
3227,PP1,323,5,POPE, O14
3228,PP1,310,60,POPE, O13
3228,PP1,323,5,POPE, O14
3229,PP1,310,60,POPE, O13
3229,PP1,323,5,POPE, O14
3230,PP1,310,60,POPE, O13
3230,PP1,323,5,POPE, O14
3231,PP1,310,60,POPE, O13
3231,PP1,323,5,POPE, O14
3232,PP1,310,60,POPE, O13
3232,PP1,323,5,POPE, O14
3233,PP1,310,60,POPE, O13 P
3233,PP1,323,5,POPE, O14
3234,PP1,310,60,POPE, O13
3234,PP1,323,5,POPE, O14
3235,PP1,310,60,POPE, O13
3235,PP1,323,5,POPE, O14
3236,PP1,310,60,POPE, O13
3236,PP1,323,5,POPE, O14
3237,PP1,310,60,POPE, O13
3237,PP1,323,5,POPE, O14
3238,PP1,310,60,POPE, O13
3238,PP1,323,5,POPE, O14
3239,PP1,310,60,POPE, O13
3239,PP1,323,5,POPE, O14
3240,PP1,310,60,POPE, O13
3240,PP1,323,5,POPE, O14
3241,PP1,310,60,POPE, O13
3241,PP1,323,5,POPE, O14
3242,PP1,310,60,POPE, O13
3242,PP1,323,5,POPE, O14
3243,PP1,310,60,POPE, O13 P
3243,PP1,323,5,POPE, O14
3244,PP1,310,60,POPE, O13
3244,PP1,323,5,POPE, O14
3245,PP1,310,60,POPE, O13
3245,PP1,323,5,POPE, O14
3246,PP1,310,60,POPE, O13
3246,PP1,323,5,POPE, O14
3247,PP1,310,60,POPE, O13
3247,PP1,323,5,POPE, O14
3248,PP1,310,60,POPE, O13
3248,PP1,323,5,POPE, O14
3249,PP1,310,60,POPE, O13
3249,PP1,323,5,POPE, O14
3250,PP1,310,60,POPE, O13
3250,PP1,323,5,POPE, O14
3251,PP1,310,60,POPE, O13
3251,PP1,323,5,POPE, O14
3252,PP1,310,60,POPE, O13
3252,PP1,323,5,POPE, O14
3253,PP1,310,60,POPE, O13
3253,PP1,323,5,POPE, O14
3253,PP1,341,,, 
3254,PP1,310,60,POPE, O13
3254,PP1,323,5,POPE, O14
3255,PP1,310,60,POPE, O13
3255,PP1,323,5,POPE, O14
3256,PP1,310,60,POPE, O13
3256,PP1,323,5,POPE, O14
3257,PP1,310,60,POPE, O13
3257,PP1,323,5,POPE, O14
3258,PP1,310,60,POPE, O13
3258,PP1,323,5,POPE, O14
3259,PP1,310,60,POPE, O13
3259,PP1,323,5,POPE, O14
3260,PP1,310,60,POPE, O13
3260,PP1,323,5,POPE, O14
3261,PP1,310,60,POPE, O13
3261,PP1,323,5,POPE, O14
3262,PP1,310,60,POPE, O13
3262,PP1,323,5,POPE, O14
3263,PP1,310,60,POPE, O13
3263,PP1,323,5,POPE, O14
3264,PP1,310,60,POPE, O13
3264,PP1,323,5,POPE, O14
3265,PP1,310,60,POPE, O13
3265,PP1,323,5,POPE, O14
3266,PP1,310,60,POPE, O13
3266,PP1,323,5,POPE, O14
3267,PP1,310,60,POPE, O13
3267,PP1,323,5,POPE, O14
3268,PP1,310,60,POPE, O13
3268,PP1,323,5,POPE, O14
3269,PP1,310,60,POPE, O13
3269,PP1,323,5,POPE, O14
3270,PP1,310,60,POPE, O13
3270,PP1,323,5,POPE, O14
3271,PP1,310,60,POPE, O13
3271,PP1,323,5,POPE, O14
3272,PP1,310,60,POPE, O13
3272,PP1,323,5,POPE, O14
3273,PP1,310,60,POPE, O13
3273,PP1,323,5,POPE, O14
3274,PP1,310,60 74,POPE, HN2 O13
3274,PP1,323,5,POPE, O14
3275,PP1,310,60,POPE, O13
3275,PP1,323,5,POPE, O14
3276,PP1,310,60,POPE, O13
3276,PP1,323,5,POPE, O14
3277,PP1,310,60,POPE, O13
3277,PP1,323,5,POPE, O14
3278,PP1,310,60,POPE, O13
3278,PP1,323,5,POPE, O14
3279,PP1,310,60,POPE, O13
3279,PP1,323,5,POPE, O14
3280,PP1,310,60,POPE, O13
3280,PP1,323,5,POPE, O14
3281,PP1,310,60,POPE, O13
3281,PP1,323,5,POPE, O14
3282,PP1,310,60,POPE, O13
3282,PP1,323,5,POPE, O14
3283,PP1,310,60,POPE, O13
3283,PP1,323,5,POPE, O14
3284,PP1,310,60,POPE, O13
3284,PP1,323,5,POPE, O14
3285,PP1,310,60,POPE, O13
3285,PP1,323,5,POPE, O14
3286,PP1,310,60,POPE, O13
3286,PP1,323,5,POPE, O14
3287,PP1,310,60,POPE, O13
3287,PP1,323,5,POPE, O14
3288,PP1,310,60,POPE, O13
3288,PP1,323,5,POPE, O14
3289,PP1,310,60,POPE, O13
3289,PP1,323,5,POPE, O14
3290,PP1,310,60,POPE, O13
3290,PP1,323,5,POPE, O14 P
3291,PP1,310,60,POPE, O13
3291,PP1,323,5,POPE, O14
3292,PP1,310,60,POPE, O13
3292,PP1,323,5,POPE, O14
3293,PP1,310,60,POPE, O13
3293,PP1,323,5,POPE, O14
3294,PP1,310,60,POPE, O13
3294,PP1,323,5,POPE, O14
3295,PP1,310,60,POPE, O13
3295,PP1,323,5,POPE, O14
3296,PP1,310,60,POPE, O13
3296,PP1,323,5,POPE, O14
3297,PP1,310,60,POPE, O13
3297,PP1,323,5,POPE, O14
3298,PP1,310,60,POPE, O13
3298,PP1,323,5,POPE, O14
3299,PP1,310,60,POPE, O13
3299,PP1,323,5,POPE, O14
3300,PP1,310,60,POPE, O13
3300,PP1,323,5,POPE, O14
3301,PP1,310,60,POPE, O13
3301,PP1,323,5,POPE, O14
3302,PP1,310,60,POPE, O13
3302,PP1,323,5,POPE, O14
3303,PP1,310,60,POPE, O13
3303,PP1,323,5,POPE, O14
3304,PP1,310,60,POPE, O13 P
3304,PP1,323,5,POPE, O14
3305,PP1,310,60,POPE, O13
3305,PP1,323,5,POPE, O14
3306,PP1,310,60,POPE, O13
3306,PP1,323,5,POPE, O14
3307,PP1,310,60,POPE, O13
3307,PP1,323,5,POPE, O14
3308,PP1,310,60,POPE, O13
3308,PP1,323,5,POPE, O14
3309,PP1,310,60,POPE, O13
3309,PP1,323,5,POPE, O14
3310,PP1,310,60,POPE, O13
3310,PP1,323,5,POPE, O14
3311,PP1,310,60,POPE, O13 P
3311,PP1,323,5,POPE, O14
3312,PP1,310,60,POPE, O13
3312,PP1,323,5,POPE, O14
3313,PP1,310,60,POPE, O13
3313,PP1,323,5,POPE, O14
3314,PP1,310,60,POPE, O13
3314,PP1,323,5,POPE, O14
3315,PP1,310,60,POPE, O13
3315,PP1,323,5,POPE, O14
3316,PP1,310,60,POPE, O13
3316,PP1,323,5,POPE, O14
3317,PP1,310,60,POPE, O13
3317,PP1,323,5,POPE, O14
3318,PP1,310,60,POPE, O13
3318,PP1,323,5,POPE, O14
3319,PP1,310,60,POPE, O13
3319,PP1,323,5,POPE, O14
3320,PP1,310,60,POPE, O13
3320,PP1,323,5,POPE, O14
3321,PP1,310,31 60,POPE, HN1 O13
3321,PP1,323,5,POPE, O14
3322,PP1,310,60,POPE, O13
3322,PP1,323,5,POPE, O14
3323,PP1,310,60,POPE, O13
3323,PP1,323,5,POPE, O14
3324,PP1,310,60,POPE, O13
3324,PP1,323,5,POPE, O14
3325,PP1,310,60,POPE, O13
3325,PP1,323,5,POPE, O14
3326,PP1,310,60,POPE, O13
3326,PP1,323,5,POPE, O14
3327,PP1,310,60,POPE, O13
3327,PP1,323,5,POPE, O14
3328,PP1,310,60,POPE, O13
3328,PP1,323,5,POPE, O14
3329,PP1,310,60,POPE, O13
3329,PP1,323,5,POPE, O14
3330,PP1,310,60,POPE, O13
3330,PP1,323,5,POPE, O14
3331,PP1,310,60,POPE, O13
3331,PP1,323,5,POPE, O14
3332,PP1,310,60,POPE, O13
3332,PP1,323,5,POPE, O14
3333,PP1,310,60,POPE, O13
3333,PP1,323,5,POPE, O14
3334,PP1,310,60,POPE, O13
3334,PP1,323,5,POPE, O14
3335,PP1,310,60,POPE, O13
3335,PP1,323,5,POPE, O14
3336,PP1,310,60,POPE, O13
3336,PP1,323,5,POPE, O14
3337,PP1,310,60,POPE, O13
3337,PP1,323,5,POPE, O14
3338,PP1,310,60,POPE, O13
3338,PP1,323,5,POPE, O14
3339,PP1,310,60,POPE, O13
3339,PP1,323,5,POPE, O14
3340,PP1,310,60,POPE, O13
3340,PP1,323,5,POPE, O14
3341,PP1,310,60,POPE, O13
3341,PP1,323,5,POPE, O14
3342,PP1,310,60,POPE, O13
3342,PP1,323,5,POPE, O14
3343,PP1,310,60,POPE, O13
3343,PP1,323,5,POPE, O14
3344,PP1,310,60,POPE, O13
3344,PP1,323,5,POPE, O14
3345,PP1,310,60,POPE, O13
3345,PP1,323,5,POPE, O14
3346,PP1,310,60,POPE, O13
3346,PP1,323,5,POPE, O14
3347,PP1,310,60,POPE, O13
3347,PP1,323,5,POPE, O14
3348,PP1,310,60,POPE, O13
3348,PP1,323,5,POPE, O14
3349,PP1,310,60,POPE, O13
3349,PP1,323,5,POPE, O14
3350,PP1,310,60,POPE, O13
3350,PP1,323,5,POPE, O14
3351,PP1,310,60,POPE, O13
3351,PP1,323,5,POPE, O14
3352,PP1,310,60,POPE, O13
3352,PP1,323,5,POPE, O14
3353,PP1,310,60,POPE, O13
3353,PP1,323,5,POPE, O14
3354,PP1,310,60,POPE, O13
3354,PP1,323,5,POPE, O14
3355,PP1,310,60,POPE, O13
3355,PP1,323,5,POPE, O14
3356,PP1,310,60,POPE, O13
3356,PP1,323,5,POPE, O14
3357,PP1,310,60,POPE, O13
3357,PP1,323,5,POPE, O14
3358,PP1,310,60,POPE, O13
3358,PP1,323,5,POPE, O14
3359,PP1,310,60,POPE, O13
3359,PP1,323,5,POPE, O14
3360,PP1,310,60,POPE, O13
3360,PP1,323,5,POPE, O14 P
3361,PP1,310,60,POPE, O13
3361,PP1,323,5,POPE, O14
3362,PP1,310,60,POPE, O13
3362,PP1,323,5,POPE, O14
3363,PP1,310,60,POPE, O13
3363,PP1,323,5,POPE, O14
3364,PP1,310,60,POPE, O13
3364,PP1,323,5,POPE, O14
3365,PP1,310,60,POPE, O13
3365,PP1,323,5,POPE, O14
3366,PP1,310,60,POPE, O13
3366,PP1,323,5,POPE, O14
3367,PP1,310,60,POPE, O13
3367,PP1,323,5,POPE, O14
3368,PP1,310,60,POPE, O13
3368,PP1,323,5,POPE, O14
3369,PP1,310,60,POPE, O13
3369,PP1,323,5,POPE, O14
3370,PP1,310,60,POPE, O13
3370,PP1,323,5,POPE, O14
3371,PP1,310,60,POPE, O13
3371,PP1,323,5,POPE, O14
3372,PP1,310,60,POPE, O13
3372,PP1,323,5,POPE, O14
3373,PP1,310,60,POPE, O13
3373,PP1,323,5,POPE, O14
3374,PP1,310,60,POPE, O13
3374,PP1,323,5,POPE, O14
3375,PP1,310,60,POPE, O13
3375,PP1,323,5,POPE, O14
3376,PP1,310,60,POPE, O13
3376,PP1,323,5,POPE, O14
3377,PP1,310,60,POPE, O13
3377,PP1,323,5,POPE, O14
3378,PP1,310,60,POPE, O13
3378,PP1,323,5,POPE, O14
3379,PP1,310,60,POPE, O13 P
3379,PP1,323,5,POPE, O14
3380,PP1,310,60,POPE, O13
3380,PP1,323,5,POPE, O14
3381,PP1,310,60,POPE, O13
3381,PP1,323,5,POPE, O14
3382,PP1,310,60,POPE, O13 P
3382,PP1,323,5,POPE, O14
3383,PP1,310,60,POPE, O13
3383,PP1,323,5,POPE, O14
3384,PP1,310,60,POPE, O13
3384,PP1,323,5,POPE, O14
3385,PP1,310,60,POPE, O13
3385,PP1,323,5,POPE, O14
3386,PP1,310,60,POPE, O13
3386,PP1,323,5,POPE, O14 P
3387,PP1,310,60,POPE, O13
3387,PP1,323,5,POPE, O14
3388,PP1,310,60,POPE, O13
3388,PP1,323,5,POPE, O14
3389,PP1,310,60,POPE, O13
3389,PP1,323,5,POPE, O14
3390,PP1,310,60,POPE, O13
3390,PP1,323,5,POPE, O14
3391,PP1,310,60,POPE, O13
3391,PP1,323,5,POPE, O14
3392,PP1,310,60,POPE, O13
3392,PP1,323,5,POPE, O14
3393,PP1,310,60,POPE, O13
3393,PP1,323,5,POPE, O14
3394,PP1,310,60,POPE, O13
3394,PP1,323,5,POPE, O14
3395,PP1,310,60,POPE, O13
3395,PP1,323,5,POPE, O14
3396,PP1,310,60,POPE, O13
3396,PP1,323,5,POPE, O14
3397,PP1,310,60,POPE, O13
3397,PP1,323,5,POPE, O14
3398,PP1,310,60,POPE, O13
3398,PP1,323,5,POPE, O14
3399,PP1,310,60,POPE, O13
3399,PP1,323,5,POPE, O14
3400,PP1,310,60,POPE, O13
3400,PP1,323,5,POPE, O14
3401,PP1,310,60,POPE, O13
3401,PP1,323,5,POPE, O14
3402,PP1,310,60,POPE, O13
3402,PP1,323,5,POPE, O14
3403,PP1,310,60,POPE, O13
3403,PP1,323,5,POPE, O14
3404,PP1,310,60,POPE, O13
3404,PP1,323,5,POPE, O14
3405,PP1,310,60,POPE, O13
3405,PP1,323,5,POPE, O14
3406,PP1,310,60,POPE, O13
3406,PP1,323,5,POPE, O14
3407,PP1,310,60,POPE, O13
3407,PP1,323,5,POPE, O14
3408,PP1,310,60,POPE, O13
3408,PP1,323,5,POPE, O14
3409,PP1,310,60,POPE, O13
3409,PP1,323,5,POPE, O14
3410,PP1,310,60,POPE, O13
3410,PP1,323,5,POPE, O14
3411,PP1,310,60,POPE, O13
3411,PP1,323,5,POPE, O14
3412,PP1,310,60,POPE, O13
3412,PP1,323,5,POPE, O14
3413,PP1,310,60,POPE, O13
3413,PP1,323,5,POPE, O14
3414,PP1,310,60,POPE, O13
3414,PP1,323,5,POPE, O14
3415,PP1,310,60,POPE, O13
3415,PP1,323,5,POPE, O14
3416,PP1,310,60,POPE, O13
3416,PP1,323,5,POPE, O14
3417,PP1,310,60,POPE, O13
3417,PP1,323,5,POPE, O14
3418,PP1,310,60,POPE, O13
3418,PP1,323,5,POPE, O14
3419,PP1,310,60,POPE, O13
3419,PP1,323,5,POPE, O14
3420,PP1,310,60,POPE, O13
3420,PP1,323,5,POPE, O14
3421,PP1,310,60,POPE, O13
3421,PP1,323,5,POPE, O14
3422,PP1,310,60,POPE, O13
3422,PP1,323,5,POPE, O14
3423,PP1,310,60,POPE, O13
3423,PP1,323,5,POPE, O14
3424,PP1,310,60,POPE, O13
3424,PP1,323,5,POPE, O14
3425,PP1,310,60,POPE, O13
3425,PP1,323,5,POPE, O14
3426,PP1,310,60,POPE, O13
3426,PP1,323,5,POPE, O14
3427,PP1,310,60,POPE, O13
3427,PP1,323,5,POPE, O14
3428,PP1,310,60,POPE, O13
3428,PP1,323,5,POPE, O14
3429,PP1,310,60,POPE, O13
3429,PP1,323,5,POPE, O14
3430,PP1,310,60,POPE, O13
3430,PP1,323,5,POPE, O14
3431,PP1,310,60,POPE, O13
3431,PP1,323,5,POPE, O14
3432,PP1,310,60,POPE, O13
3432,PP1,323,5,POPE, O14
3433,PP1,310,60,POPE, O13
3433,PP1,323,5,POPE, O14
3434,PP1,310,60,POPE, O13
3434,PP1,323,5,POPE, O14
3435,PP1,310,60,POPE, O13
3435,PP1,323,5,POPE, O14
3436,PP1,310,60,POPE, O13
3436,PP1,323,5,POPE, O14
3437,PP1,310,60,POPE, O13 P
3437,PP1,323,5,POPE, O14
3438,PP1,310,60,POPE, O13
3438,PP1,323,5,POPE, O14
3439,PP1,310,60,POPE, O13
3439,PP1,323,5,POPE, O14
3440,PP1,310,60,POPE, O13
3440,PP1,323,5,POPE, O14
3441,PP1,310,60,POPE, O13
3441,PP1,323,5,POPE, O14
3442,PP1,310,60,POPE, O13
3442,PP1,323,5,POPE, O14
3443,PP1,310,60,POPE, O13
3443,PP1,323,5,POPE, O14 P
3444,PP1,310,60,POPE, O13
3444,PP1,323,5,POPE, O14
3445,PP1,310,60,POPE, O13
3445,PP1,323,5,POPE, O14
3446,PP1,310,60,POPE, O13
3446,PP1,323,5,POPE, O14
3447,PP1,310,60,POPE, O13
3447,PP1,323,5,POPE, O14
3448,PP1,310,60,POPE, O13
3448,PP1,323,5,POPE, O14
3449,PP1,310,60,POPE, O13
3449,PP1,323,5,POPE, O14
3450,PP1,310,60,POPE, O13
3450,PP1,323,5,POPE, O14
3451,PP1,310,60,POPE, O13
3451,PP1,323,5,POPE, O14
3452,PP1,310,60,POPE, O13
3452,PP1,323,5,POPE, O14
3453,PP1,310,60,POPE, O13
3453,PP1,323,5,POPE, O14
3454,PP1,310,60,POPE, O13
3454,PP1,323,5,POPE, O14
3455,PP1,310,60,POPE, O13
3455,PP1,323,5,POPE, O14
3456,PP1,310,60,POPE, O13
3456,PP1,323,5,POPE, O14
3457,PP1,310,60,POPE, O13
3457,PP1,323,5,POPE, O14
3458,PP1,310,60,POPE, O13
3458,PP1,323,5,POPE, O14
3459,PP1,310,60,POPE, O13
3459,PP1,323,5,POPE, O14
3460,PP1,310,60,POPE, O13
3460,PP1,323,5,POPE, O14
3461,PP1,310,60,POPE, O13
3461,PP1,323,5,POPE, O14
3462,PP1,310,60,POPE, O13
3462,PP1,323,5,POPE, O14
3463,PP1,310,60,POPE, O13
3463,PP1,323,5,POPE, O14
3464,PP1,310,60,POPE, O13
3464,PP1,323,5,POPE, O14
3465,PP1,310,60,POPE, O13
3465,PP1,323,5,POPE, O14
3466,PP1,310,60,POPE, O13
3466,PP1,323,5,POPE, O14
3467,PP1,310,60,POPE, O13
3467,PP1,323,5,POPE, O14
3468,PP1,310,60,POPE, O13
3468,PP1,323,5,POPE, O14
3469,PP1,310,60,POPE, O13
3469,PP1,323,5,POPE, O14
3470,PP1,310,60,POPE, O13
3470,PP1,323,5,POPE, O14 P
3471,PP1,310,60,POPE, O13
3471,PP1,323,5,POPE, O14
3472,PP1,310,60,POPE, O13
3472,PP1,323,5,POPE, O14
3473,PP1,310,60,POPE, O13
3473,PP1,323,5,POPE, O14
3474,PP1,310,60,POPE, O13
3474,PP1,323,5,POPE, O14
3475,PP1,310,60,POPE, O13
3475,PP1,323,5,POPE, O14
3476,PP1,310,60,POPE, O13
3476,PP1,323,5,POPE, O14
3477,PP1,310,60,POPE, O13
3477,PP1,323,33 5,POPE, HN1 O14
3478,PP1,310,60,POPE, O13
3478,PP1,323,5,POPE, O14
3479,PP1,310,60,POPE, O13
3479,PP1,323,5,POPE, O14
3480,PP1,310,60,POPE, O13
3480,PP1,323,5,POPE, O14
3481,PP1,310,60,POPE, O13
3481,PP1,323,5,POPE, O14
3482,PP1,310,60,POPE, O13
3482,PP1,323,5,POPE, O14
3483,PP1,310,60,POPE, O13
3483,PP1,323,5,POPE, O14
3484,PP1,310,60,POPE, O13
3484,PP1,323,5,POPE, O14
3485,PP1,310,60,POPE, O13
3485,PP1,323,5,POPE, O14
3486,PP1,310,60,POPE, O13
3486,PP1,323,5,POPE, O14
3487,PP1,310,60,POPE, O13
3487,PP1,323,5,POPE, O14
3488,PP1,310,60,POPE, O13 P
3488,PP1,323,5,POPE, O14
3489,PP1,310,60,POPE, O13
3489,PP1,323,5,POPE, O14
3490,PP1,310,60,POPE, O13
3490,PP1,323,5,POPE, O14
3491,PP1,310,60,POPE, O13
3491,PP1,323,5,POPE, O14
3492,PP1,310,60,POPE, O13
3492,PP1,323,5,POPE, O14
3493,PP1,310,60,POPE, O13
3493,PP1,323,5,POPE, O14
3494,PP1,310,60,POPE, O13
3494,PP1,323,5,POPE, O14
3495,PP1,310,60,POPE, O13
3495,PP1,323,5,POPE, O14
3496,PP1,310,60,POPE, O13
3496,PP1,323,5,POPE, O14
3497,PP1,310,60,POPE, O13
3497,PP1,323,5,POPE, O14
3498,PP1,310,60,POPE, O13
3498,PP1,323,5,POPE, O14
3499,PP1,310,60,POPE, O13
3499,PP1,323,5,POPE, O14
3500,PP1,310,60,POPE, O13
3500,PP1,323,5,POPE, O14
3501,PP1,310,60,POPE, O13
3501,PP1,323,5,POPE, O14
3502,PP1,310,60,POPE, O13
3502,PP1,323,5,POPE, O14
3503,PP1,310,60,POPE, O13
3503,PP1,323,5,POPE, O14
3504,PP1,310,60 74,POPE, HN2 O13
3504,PP1,323,5,POPE, O14
3505,PP1,310,60,POPE, O13
3505,PP1,323,5,POPE, O14
3506,PP1,310,60,POPE, O13 P
3506,PP1,323,5,POPE, O14
3507,PP1,310,60,POPE, O13
3507,PP1,323,5,POPE, O14
3508,PP1,310,60,POPE, O13
3508,PP1,323,5,POPE, O14
3509,PP1,310,60,POPE, O13
3509,PP1,323,5,POPE, O14
3510,PP1,310,60,POPE, O13
3510,PP1,323,5,POPE, O14
3511,PP1,310,60,POPE, O13
3511,PP1,323,5,POPE, O14
3512,PP1,310,60,POPE, O13
3512,PP1,323,5,POPE, O14
3513,PP1,310,60,POPE, O13
3513,PP1,323,5,POPE, O14
3514,PP1,310,60,POPE, O13 P
3514,PP1,323,5,POPE, O14
3515,PP1,310,60,POPE, O13
3515,PP1,323,5,POPE, O14 P
3516,PP1,310,60,POPE, O13
3516,PP1,323,5,POPE, O14
3517,PP1,310,60,POPE, O13
3517,PP1,323,5,POPE, O14
3518,PP1,310,60,POPE, O13
3518,PP1,323,5,POPE, O14
3519,PP1,310,60,POPE, O13
3519,PP1,323,5,POPE, O14
3520,PP1,310,60,POPE, O13
3520,PP1,323,5,POPE, O14
3521,PP1,310,60,POPE, O13
3521,PP1,323,5,POPE, O14
3522,PP1,310,60,POPE, O13
3522,PP1,323,5,POPE, O14
3523,PP1,310,60,POPE, O13
3523,PP1,323,5,POPE, O14
3524,PP1,310,60,POPE, O13 P
3524,PP1,323,5,POPE, O14 P
3525,PP1,310,60,POPE, O13
3525,PP1,323,5,POPE, O14
3526,PP1,310,60,POPE, O13
3526,PP1,323,5,POPE, O14
3527,PP1,310,60,POPE, O13
3527,PP1,323,5,POPE, O14
3528,PP1,310,60,POPE, O13
3528,PP1,323,5,POPE, O14
3529,PP1,310,60,POPE, O13
3529,PP1,323,5,POPE, O14
3530,PP1,310,60,POPE, O13
3530,PP1,323,5,POPE, O14
3531,PP1,310,60,POPE, O13
3531,PP1,323,5,POPE, O14
3532,PP1,310,60,POPE, O13
3532,PP1,323,5,POPE, O14
3533,PP1,310,60,POPE, O13
3533,PP1,323,5,POPE, O14
3534,PP1,310,60,POPE, O13
3534,PP1,323,5,POPE, O14
3535,PP1,310,60,POPE, O13
3535,PP1,323,5,POPE, O14
3536,PP1,310,60,POPE, O13
3536,PP1,323,5,POPE, O14
3537,PP1,310,60,POPE, O13
3537,PP1,323,5,POPE, O14
3538,PP1,310,60,POPE, O13
3538,PP1,323,5,POPE, O14
3539,PP1,310,60,POPE, O13
3539,PP1,323,5,POPE, O14
3540,PP1,310,60,POPE, O13
3540,PP1,323,5,POPE, O14
3541,PP1,310,60,POPE, O13
3541,PP1,323,5,POPE, O14
3542,PP1,310,60,POPE, O13
3542,PP1,323,5,POPE, O14
3543,PP1,310,60,POPE, O13
3543,PP1,323,5,POPE, O14
3544,PP1,310,60,POPE, O13
3544,PP1,323,5,POPE, O14
3545,PP1,310,60,POPE, O13
3545,PP1,323,5,POPE, O14
3546,PP1,310,60,POPE, O13
