Frame,Chain,MgID,WaterID,ListResids,ListResnames,ListAtoms
3572,PP2,327,22126,,, 
3572,PP2,327,22557,,, 
3573,PP2,327,20496,,, 
3573,PP2,327,21016,,, 
3573,PP2,327,22126,,, 
3573,PP2,327,22557,,, 
3574,PP2,327,20496,,, 
3574,PP2,327,21016,,, 
3574,PP2,327,22126,,, 
3574,PP2,327,22557,,, 
3575,PP2,327,20496,,, 
3575,PP2,327,21016,,, 
3575,PP2,327,22126,,, 
3575,PP2,327,22557,,, 
3576,PP2,327,20496,,, 
3576,PP2,327,21016,,, 
3576,PP2,327,22126,,, 
3576,PP2,327,22557,,, 
3577,PP2,327,20496,,, 
3577,PP2,327,21016,,, 
3577,PP2,327,22126,,, 
3577,PP2,327,22557,,, 
3578,PP2,327,20496,,, 
3578,PP2,327,21016,,, 
3578,PP2,327,22126,,, 
3578,PP2,327,22557,,, 
3579,PP2,327,20496,,, 
3579,PP2,327,21016,,, 
3579,PP2,327,22126,,, 
3579,PP2,327,22557,,, 
3580,PP2,327,20496,,, 
3580,PP2,327,21016,,, 
3580,PP2,327,22126,,, 
3580,PP2,327,22557,,, 
3581,PP2,327,20496,,, 
3581,PP2,327,21016,,, 
3581,PP2,327,22126,,, 
3581,PP2,327,22557,,, 
3582,PP2,327,20496,,, 
3582,PP2,327,21016,,, 
3582,PP2,327,22126,,, 
3582,PP2,327,22557,,, 
3583,PP2,327,20496,,, 
3583,PP2,327,21016,,, 
3583,PP2,327,22126,,, 
3583,PP2,327,22557,,, 
3584,PP2,327,20496,,, 
3584,PP2,327,21016,,, 
3584,PP2,327,22126,,, 
3584,PP2,327,22557,,, 
3585,PP2,327,20496,,, 
3585,PP2,327,21016,,, 
3585,PP2,327,22126,,, 
3585,PP2,327,22557,,, 
3586,PP2,327,20496,,, 
3586,PP2,327,21016,,, 
3586,PP2,327,22126,,, 
3586,PP2,327,22557,,, 
3587,PP2,327,20496,,, 
3587,PP2,327,21016,,, 
3587,PP2,327,22126,,, 
3587,PP2,327,22557,,, 
3588,PP2,327,20496,,, 
3588,PP2,327,21016,,, 
3588,PP2,327,22126,,, 
3588,PP2,327,22557,,, 
3589,PP2,327,20496,,, 
3589,PP2,327,21016,,, 
3589,PP2,327,22126,,, 
3589,PP2,327,22557,,, 
3590,PP2,327,20496,,, 
3590,PP2,327,21016,,, 
3590,PP2,327,22126,,, 
3590,PP2,327,22557,,, 
3591,PP2,327,20496,,, 
3591,PP2,327,21016,,, 
3591,PP2,327,22126,,, 
3591,PP2,327,22557,,, 
3592,PP2,327,20496,,, 
3592,PP2,327,21016,,, 
3592,PP2,327,22126,,, 
3592,PP2,327,22557,,, 
3593,PP2,327,20496,,, 
3593,PP2,327,21016,,, 
3593,PP2,327,22126,,, 
3593,PP2,327,22557,,, 
3594,PP2,327,20496,,, 
3594,PP2,327,21016,,, 
3594,PP2,327,22126,,, 
3594,PP2,327,22557,,, 
3595,PP2,327,20496,,, 
3595,PP2,327,21016,,, 
3595,PP2,327,22126,,, 
3595,PP2,327,22557,,, 
3596,PP2,327,20496,,, 
3596,PP2,327,21016,,, 
3596,PP2,327,22126,,, 
3596,PP2,327,22557,,, 
3597,PP2,327,20496,,, 
3597,PP2,327,21016,,, 
3597,PP2,327,22126,,, 
3597,PP2,327,22557,,, 
3598,PP2,327,20496,,, 
3598,PP2,327,21016,,, 
3598,PP2,327,22126,,, 
3598,PP2,327,22557,,, 
3599,PP2,327,20496,,, 
3599,PP2,327,21016,,, 
3599,PP2,327,22126,,, 
3599,PP2,327,22557,,, 
3600,PP2,327,20496,,, 
3600,PP2,327,21016,,, 
3600,PP2,327,22126,,, 
3600,PP2,327,22557,,, 
3601,PP2,327,20496,,, 
3601,PP2,327,21016,,, 
3601,PP2,327,22126,,, 
3601,PP2,327,22557,,, 
3602,PP2,327,20496,,, 
3602,PP2,327,21016,,, 
3602,PP2,327,22126,,, 
3602,PP2,327,22557,,, 
3603,PP2,327,20496,,, 
3603,PP2,327,21016,,, 
3603,PP2,327,22126,,, 
3603,PP2,327,22557,,, 
3604,PP2,327,20496,,, 
3604,PP2,327,21016,,, 
3604,PP2,327,22126,,, 
3604,PP2,327,22557,,, 
3605,PP2,327,20496,,, 
3605,PP2,327,21016,,, 
3605,PP2,327,22126,,, 
3605,PP2,327,22557,,, 
3606,PP2,327,20496,,, 
3606,PP2,327,21016,,, 
3606,PP2,327,22126,,, 
3606,PP2,327,22557,,, 
3607,PP2,327,20496,,, 
3607,PP2,327,21016,,, 
3607,PP2,327,22126,,, 
3607,PP2,327,22557,,, 
3608,PP2,327,20496,,, 
3608,PP2,327,21016,,, 
3608,PP2,327,22126,,, 
3608,PP2,327,22557,,, 
3609,PP2,327,20496,,, 
3609,PP2,327,21016,,, 
3609,PP2,327,22126,,, 
3609,PP2,327,22557,,, 
3610,PP2,327,20496,,, 
3610,PP2,327,21016,,, 
3610,PP2,327,22126,,, 
3610,PP2,327,22557,,, 
3611,PP2,327,20496,,, 
3611,PP2,327,21016,,, 
3611,PP2,327,22126,,, 
3611,PP2,327,22557,,, 
3612,PP2,327,20496,,, 
3612,PP2,327,21016,,, 
3612,PP2,327,22126,,, 
3612,PP2,327,22557,,, 
3613,PP2,307,20475,,, 
3613,PP2,307,20558,47,POPE, O13
3613,PP2,307,20757,20 47,POPE, HN2 O13 P
3613,PP2,307,21343,,, 
3613,PP2,327,20496,,, 
3613,PP2,327,21016,,, 
3613,PP2,327,22126,,, 
3613,PP2,327,22557,,, 
3614,PP2,327,20496,,, 
3614,PP2,327,21016,,, 
3614,PP2,327,22126,,, 
3614,PP2,327,22557,,, 
3615,PP2,327,20496,,, 
3615,PP2,327,21016,,, 
3615,PP2,327,22126,,, 
3615,PP2,327,22557,,, 
3616,PP2,327,20496,,, 
3616,PP2,327,21016,,, 
3616,PP2,327,22126,,, 
3616,PP2,327,22557,,, 
3617,PP2,327,20496,,, 
3617,PP2,327,21016,,, 
3617,PP2,327,22126,,, 
3617,PP2,327,22557,,, 
3618,PP2,327,20496,,, 
3618,PP2,327,21016,,, 
3618,PP2,327,22126,,, 
3618,PP2,327,22557,,, 
3619,PP2,327,20496,,, 
3619,PP2,327,21016,,, 
3619,PP2,327,22126,,, 
3619,PP2,327,22557,,, 
3620,PP2,327,20496,,, 
3620,PP2,327,21016,,, 
3620,PP2,327,22126,,, 
3620,PP2,327,22557,,, 
3621,PP2,327,20496,,, 
3621,PP2,327,21016,,, 
3621,PP2,327,22126,,, 
3621,PP2,327,22557,,, 
3622,PP2,327,20496,,, 
3622,PP2,327,21016,,, 
3622,PP2,327,22126,,, 
3622,PP2,327,22557,,, 
3623,PP2,327,20496,,, 
3623,PP2,327,21016,,, 
3623,PP2,327,22126,,, 
3623,PP2,327,22557,,, 
3624,PP2,327,20496,,, 
3624,PP2,327,21016,,, 
3624,PP2,327,22126,,, 
3624,PP2,327,22557,,, 
3625,PP2,327,20496,,, 
3625,PP2,327,21016,,, 
3625,PP2,327,22126,,, 
3625,PP2,327,22557,,, 
3626,PP2,327,20496,,, 
3626,PP2,327,21016,,, 
3626,PP2,327,22126,,, 
3626,PP2,327,22557,,, 
3627,PP2,327,20496,,, 
3627,PP2,327,21016,,, 
3627,PP2,327,22126,,, 
3627,PP2,327,22557,,, 
3628,PP2,327,20496,,, 
3628,PP2,327,21016,,, 
3628,PP2,327,22126,,, 
3628,PP2,327,22557,,, 
3629,PP2,327,20496,,, 
3629,PP2,327,21016,,, 
3629,PP2,327,22126,,, 
3629,PP2,327,22557,,, 
3630,PP2,327,20496,,, 
3630,PP2,327,21016,,, 
3630,PP2,327,22126,,, 
3630,PP2,327,22557,,, 
3631,PP2,327,20496,,, 
3631,PP2,327,21016,,, 
3631,PP2,327,22126,,, 
3631,PP2,327,22557,,, 
3632,PP2,327,20496,,, 
3632,PP2,327,21016,,, 
3632,PP2,327,22126,,, 
3632,PP2,327,22557,,, 
3633,PP2,327,20496,,, 
3633,PP2,327,21016,,, 
3633,PP2,327,22126,,, 
3633,PP2,327,22557,,, 
3634,PP2,327,20496,,, 
3634,PP2,327,21016,,, 
3634,PP2,327,22126,,, 
3634,PP2,327,22557,,, 
3635,PP2,327,20496,,, 
3635,PP2,327,21016,,, 
3635,PP2,327,22126,,, 
3635,PP2,327,22557,,, 
3636,PP2,327,20496,,, 
3636,PP2,327,21016,,, 
3636,PP2,327,22126,,, 
3636,PP2,327,22557,,, 
3637,PP2,327,20496,,, 
3637,PP2,327,21016,,, 
3637,PP2,327,22126,,, 
3637,PP2,327,22557,,, 
3638,PP2,327,20496,,, 
3638,PP2,327,21016,,, 
3638,PP2,327,22126,,, 
3638,PP2,327,22557,,, 
3639,PP2,327,20496,,, 
3639,PP2,327,21016,,, 
3639,PP2,327,22126,,, 
3639,PP2,327,22557,,, 
3640,PP2,327,20496,,, 
3640,PP2,327,21016,,, 
3640,PP2,327,22126,,, 
3640,PP2,327,22557,,, 
3641,PP2,327,20496,,, 
3641,PP2,327,21016,,, 
3641,PP2,327,22126,,, 
3641,PP2,327,22557,,, 
3642,PP2,327,20496,,, 
3642,PP2,327,21016,,, 
3642,PP2,327,22126,,, 
3642,PP2,327,22557,,, 
3643,PP2,327,20496,,, 
3643,PP2,327,21016,,, 
3643,PP2,327,22126,,, 
3643,PP2,327,22557,,, 
3644,PP2,327,20496,,, 
3644,PP2,327,21016,,, 
3644,PP2,327,22126,,, 
3644,PP2,327,22557,,, 
3645,PP2,327,20496,,, 
3645,PP2,327,21016,,, 
3645,PP2,327,22126,,, 
3645,PP2,327,22557,,, 
3646,PP2,327,20496,,, 
3646,PP2,327,21016,,, 
3646,PP2,327,22126,,, 
3646,PP2,327,22557,,, 
3647,PP2,327,20496,,, 
3647,PP2,327,21016,,, 
3647,PP2,327,22126,,, 
3647,PP2,327,22557,,, 
3648,PP2,327,20496,,, 
3648,PP2,327,21016,,, 
3648,PP2,327,22126,,, 
3648,PP2,327,22557,,, 
3649,PP2,327,20496,,, 
3649,PP2,327,21016,,, 
3649,PP2,327,22126,,, 
3649,PP2,327,22557,,, 
3650,PP2,327,20496,,, 
3650,PP2,327,21016,,, 
3650,PP2,327,22126,,, 
3650,PP2,327,22557,,, 
3651,PP2,327,20496,,, 
3651,PP2,327,21016,,, 
3651,PP2,327,22126,,, 
3651,PP2,327,22557,,, 
3652,PP2,327,20496,,, 
3652,PP2,327,21016,,, 
3652,PP2,327,22126,,, 
3652,PP2,327,22557,,, 
3653,PP2,327,20496,,, 
3653,PP2,327,21016,,, 
3653,PP2,327,22126,,, 
3653,PP2,327,22557,,, 
3654,PP2,327,20496,,, 
3654,PP2,327,21016,,, 
3654,PP2,327,22126,,, 
3654,PP2,327,22557,,, 
3655,PP2,327,20496,,, 
3655,PP2,327,21016,,, 
3655,PP2,327,22126,,, 
3655,PP2,327,22557,,, 
3656,PP2,327,20496,,, 
3656,PP2,327,21016,,, 
3656,PP2,327,22126,,, 
3656,PP2,327,22557,,, 
3657,PP2,327,20496,,, 
3657,PP2,327,21016,,, 
3657,PP2,327,22126,,, 
3657,PP2,327,22557,,, 
3658,PP2,327,20496,,, 
3658,PP2,327,21016,,, 
3658,PP2,327,22126,,, 
3658,PP2,327,22557,,, 
3659,PP2,327,20496,,, 
3659,PP2,327,21016,,, 
3659,PP2,327,22126,,, 
3659,PP2,327,22557,,, 
3660,PP2,327,20496,,, 
3660,PP2,327,21016,,, 
3660,PP2,327,22126,,, 
3660,PP2,327,22557,,, 
3661,PP2,327,20496,,, 
3661,PP2,327,21016,,, 
3661,PP2,327,22126,,, 
3661,PP2,327,22557,,, 
3662,PP2,327,20496,,, 
3662,PP2,327,21016,,, 
3662,PP2,327,22126,,, 
3662,PP2,327,22557,,, 
3663,PP2,327,20496,,, 
3663,PP2,327,21016,,, 
3663,PP2,327,22126,,, 
3663,PP2,327,22557,,, 
3664,PP2,327,20496,,, 
3664,PP2,327,21016,,, 
3664,PP2,327,22126,,, 
3664,PP2,327,22557,,, 
3665,PP2,327,20496,,, 
3665,PP2,327,21016,,, 
3665,PP2,327,22126,,, 
3665,PP2,327,22557,,, 
3666,PP2,327,20496,,, 
3666,PP2,327,21016,,, 
3666,PP2,327,22126,,, 
3666,PP2,327,22557,,, 
3667,PP2,327,20496,,, 
3667,PP2,327,21016,,, 
3667,PP2,327,22126,,, 
3667,PP2,327,22557,,, 
3668,PP2,327,20496,,, 
3668,PP2,327,21016,,, 
3668,PP2,327,22126,,, 
3668,PP2,327,22557,,, 
3669,PP2,327,20496,,, 
3669,PP2,327,21016,,, 
3669,PP2,327,22126,,, 
3669,PP2,327,22557,,, 
3670,PP2,327,20496,,, 
3670,PP2,327,21016,,, 
3670,PP2,327,22126,,, 
3670,PP2,327,22557,,, 
3671,PP2,327,20496,,, 
3671,PP2,327,21016,,, 
3671,PP2,327,22126,,, 
3671,PP2,327,22557,,, 
3672,PP2,327,20496,,, 
3672,PP2,327,21016,,, 
3672,PP2,327,22126,,, 
3672,PP2,327,22557,,, 
3673,PP2,327,20496,,, 
3673,PP2,327,21016,,, 
3673,PP2,327,22126,,, 
3673,PP2,327,22557,,, 
3674,PP2,327,20496,,, 
3674,PP2,327,21016,,, 
3674,PP2,327,22126,,, 
3674,PP2,327,22557,,, 
3675,PP2,327,20496,,, 
3675,PP2,327,21016,,, 
3675,PP2,327,22126,,, 
3675,PP2,327,22557,,, 
3676,PP2,327,20496,,, 
3676,PP2,327,21016,,, 
3676,PP2,327,22126,,, 
3676,PP2,327,22557,,, 
3677,PP2,327,20496,,, 
3677,PP2,327,21016,,, 
3677,PP2,327,22126,,, 
3677,PP2,327,22557,,, 
3678,PP2,327,20496,,, 
3678,PP2,327,21016,,, 
3678,PP2,327,22126,,, 
3678,PP2,327,22557,,, 
3679,PP2,327,20496,,, 
3679,PP2,327,21016,,, 
3679,PP2,327,22126,,, 
3679,PP2,327,22557,,, 
3680,PP2,327,20496,,, 
3680,PP2,327,21016,,, 
3680,PP2,327,22126,,, 
3680,PP2,327,22557,,, 
3681,PP2,327,20496,,, 
3681,PP2,327,21016,,, 
3681,PP2,327,22126,,, 
3681,PP2,327,22557,,, 
3682,PP2,327,20496,,, 
3682,PP2,327,21016,,, 
3682,PP2,327,22126,,, 
3682,PP2,327,22557,,, 
3683,PP2,327,20496,,, 
3683,PP2,327,21016,,, 
3683,PP2,327,22126,,, 
3683,PP2,327,22557,,, 
3684,PP2,327,20496,,, 
3684,PP2,327,21016,,, 
3684,PP2,327,22126,,, 
3684,PP2,327,22557,,, 
3685,PP2,327,20496,,, 
3685,PP2,327,21016,,, 
3685,PP2,327,22126,,, 
3685,PP2,327,22557,,, 
3686,PP2,327,20496,,, 
3686,PP2,327,21016,,, 
3686,PP2,327,22126,,, 
3686,PP2,327,22557,,, 
3687,PP2,327,20496,,, 
3687,PP2,327,21016,,, 
3687,PP2,327,22126,,, 
3687,PP2,327,22557,,, 
3688,PP2,327,20496,,, 
3688,PP2,327,21016,,, 
3688,PP2,327,22126,,, 
3688,PP2,327,22557,,, 
3689,PP2,327,20496,,, 
3689,PP2,327,21016,,, 
3689,PP2,327,22126,,, 
3689,PP2,327,22557,,, 
3690,PP2,327,20496,,, 
3690,PP2,327,21016,,, 
3690,PP2,327,22126,,, 
3690,PP2,327,22557,,, 
3691,PP2,327,20496,,, 
3691,PP2,327,21016,,, 
3691,PP2,327,22126,,, 
3691,PP2,327,22557,,, 
3692,PP2,327,20496,,, 
3692,PP2,327,21016,,, 
3692,PP2,327,22126,,, 
3692,PP2,327,22557,,, 
3693,PP2,327,20496,,, 
3693,PP2,327,21016,,, 
3693,PP2,327,22126,,, 
3693,PP2,327,22557,,, 
3694,PP2,327,20496,,, 
3694,PP2,327,21016,,, 
3694,PP2,327,22126,,, 
3694,PP2,327,22557,,, 
3695,PP2,327,20496,,, 
3695,PP2,327,21016,,, 
3695,PP2,327,22126,,, 
3695,PP2,327,22557,,, 
3696,PP2,327,20496,,, 
3696,PP2,327,21016,,, 
3696,PP2,327,22126,,, 
3696,PP2,327,22557,,, 
3697,PP2,327,20496,,, 
3697,PP2,327,21016,,, 
3697,PP2,327,22126,,, 
3697,PP2,327,22557,,, 
3698,PP2,327,20496,,, 
3698,PP2,327,21016,,, 
3698,PP2,327,22126,,, 
3698,PP2,327,22557,,, 
3699,PP2,327,20496,,, 
3699,PP2,327,21016,,, 
3699,PP2,327,22126,,, 
3699,PP2,327,22557,,, 
3700,PP2,327,20496,,, 
3700,PP2,327,21016,,, 
3700,PP2,327,22126,,, 
3700,PP2,327,22557,,, 
3701,PP2,327,20496,,, 
3701,PP2,327,21016,,, 
3701,PP2,327,22126,,, 
3701,PP2,327,22557,,, 
3702,PP2,327,20496,,, 
3702,PP2,327,21016,,, 
3702,PP2,327,22126,,, 
3702,PP2,327,22557,,, 
3703,PP2,327,20496,,, 
3703,PP2,327,21016,,, 
3703,PP2,327,22126,,, 
3703,PP2,327,22557,,, 
3704,PP2,327,20496,,, 
3704,PP2,327,21016,,, 
3704,PP2,327,22126,,, 
3704,PP2,327,22557,,, 
3705,PP2,327,20496,,, 
3705,PP2,327,21016,,, 
3705,PP2,327,22126,,, 
3705,PP2,327,22557,,, 
3706,PP2,327,20496,,, 
3706,PP2,327,21016,,, 
3706,PP2,327,22126,,, 
3706,PP2,327,22557,,, 
3707,PP2,327,20496,,, 
3707,PP2,327,21016,,, 
3707,PP2,327,22126,,, 
3707,PP2,327,22557,,, 
3708,PP2,327,20496,,, 
3708,PP2,327,21016,,, 
3708,PP2,327,22126,,, 
3708,PP2,327,22557,,, 
3709,PP2,327,20496,,, 
3709,PP2,327,21016,,, 
3709,PP2,327,22126,,, 
3709,PP2,327,22557,,, 
3710,PP2,327,20496,,, 
3710,PP2,327,21016,,, 
3710,PP2,327,22126,,, 
3710,PP2,327,22557,,, 
3711,PP2,327,20496,,, 
3711,PP2,327,21016,,, 
3711,PP2,327,22126,,, 
3711,PP2,327,22557,,, 
3712,PP2,327,20496,,, 
3712,PP2,327,21016,,, 
3712,PP2,327,22126,,, 
3712,PP2,327,22557,,, 
3713,PP2,327,20496,,, 
3713,PP2,327,21016,,, 
3713,PP2,327,22126,,, 
3713,PP2,327,22557,,, 
3714,PP2,327,20496,,, 
3714,PP2,327,21016,,, 
3714,PP2,327,22126,,, 
3714,PP2,327,22557,,, 
3715,PP2,327,20496,,, 
3715,PP2,327,21016,,, 
3715,PP2,327,22126,,, 
3715,PP2,327,22557,,, 
3716,PP2,327,20496,,, 
3716,PP2,327,21016,,, 
3716,PP2,327,22126,,, 
3716,PP2,327,22557,62,POPG, OC3
3717,PP2,327,20496,,, 
3717,PP2,327,21016,,, 
3717,PP2,327,22126,,, 
3717,PP2,327,22557,,, 
3718,PP2,327,20496,,, 
3718,PP2,327,21016,,, 
3718,PP2,327,22126,,, 
3718,PP2,327,22557,,, 
3719,PP2,327,20496,,, 
3719,PP2,327,21016,,, 
3719,PP2,327,22126,,, 
3719,PP2,327,22557,,, 
3720,PP2,327,20496,,, 
3720,PP2,327,21016,,, 
3720,PP2,327,22126,,, 
3720,PP2,327,22557,,, 
3721,PP2,327,20496,,, 
3721,PP2,327,21016,,, 
3721,PP2,327,22126,,, 
3721,PP2,327,22557,,, 
3722,PP2,327,20496,,, 
3722,PP2,327,21016,,, 
3722,PP2,327,22126,,, 
3722,PP2,327,22557,,, 
3723,PP2,327,20496,,, 
3723,PP2,327,21016,,, 
3723,PP2,327,22126,,, 
3723,PP2,327,22557,,, 
3724,PP2,327,20496,,, 
3724,PP2,327,21016,,, 
3724,PP2,327,22126,,, 
3724,PP2,327,22557,,, 
3725,PP2,327,20496,,, 
3725,PP2,327,21016,,, 
3725,PP2,327,22126,,, 
3725,PP2,327,22557,,, 
3726,PP2,327,20496,,, 
3726,PP2,327,21016,,, 
3726,PP2,327,22126,,, 
3726,PP2,327,22557,,, 
3727,PP2,327,20496,,, 
3727,PP2,327,21016,,, 
3727,PP2,327,22126,,, 
3727,PP2,327,22557,,, 
3728,PP2,327,20496,,, 
3728,PP2,327,21016,,, 
3728,PP2,327,22126,,, 
3728,PP2,327,22557,,, 
3729,PP2,327,20496,,, 
3729,PP2,327,21016,,, 
3729,PP2,327,22126,,, 
3729,PP2,327,22557,,, 
3730,PP2,327,20496,,, 
3730,PP2,327,21016,,, 
3730,PP2,327,22126,,, 
3730,PP2,327,22557,,, 
3731,PP2,327,20496,,, 
3731,PP2,327,21016,,, 
3731,PP2,327,22126,,, 
3731,PP2,327,22557,,, 
3732,PP2,327,20496,,, 
3732,PP2,327,21016,,, 
3732,PP2,327,22126,,, 
3732,PP2,327,22557,,, 
3733,PP2,327,20496,,, 
3733,PP2,327,21016,,, 
3733,PP2,327,22126,,, 
3733,PP2,327,22557,,, 
3734,PP2,327,20496,,, 
3734,PP2,327,21016,,, 
3734,PP2,327,22126,,, 
3734,PP2,327,22557,,, 
3735,PP2,327,20496,,, 
3735,PP2,327,21016,,, 
3735,PP2,327,22126,,, 
3735,PP2,327,22557,,, 
3736,PP2,327,20496,,, 
3736,PP2,327,21016,,, 
3736,PP2,327,22126,,, 
3736,PP2,327,22557,,, 
3737,PP2,327,20496,,, 
3737,PP2,327,21016,,, 
3737,PP2,327,22126,,, 
3737,PP2,327,22557,,, 
3738,PP2,327,20496,,, 
3738,PP2,327,21016,,, 
3738,PP2,327,22126,,, 
3738,PP2,327,22557,,, 
3739,PP2,327,20496,,, 
3739,PP2,327,21016,,, 
3739,PP2,327,22126,,, 
3739,PP2,327,22557,,, 
3740,PP2,327,20496,,, 
3740,PP2,327,21016,,, 
3740,PP2,327,22126,,, 
3740,PP2,327,22557,,, 
3741,PP2,327,20496,,, 
3741,PP2,327,21016,,, 
3741,PP2,327,22126,,, 
3741,PP2,327,22557,,, 
3742,PP2,327,20496,,, 
3742,PP2,327,21016,,, 
3742,PP2,327,22126,,, 
3742,PP2,327,22557,,, 
3743,PP2,327,20496,,, 
3743,PP2,327,21016,,, 
3743,PP2,327,22126,,, 
3743,PP2,327,22557,,, 
3744,PP2,327,20496,,, 
3744,PP2,327,21016,,, 
3744,PP2,327,22126,,, 
3744,PP2,327,22557,,, 
3745,PP2,327,20496,,, 
3745,PP2,327,21016,,, 
3745,PP2,327,22126,,, 
3745,PP2,327,22557,,, 
3746,PP2,327,20496,,, 
3746,PP2,327,21016,,, 
3746,PP2,327,22126,,, 
3746,PP2,327,22557,,, 
3747,PP2,327,20496,,, 
3747,PP2,327,21016,,, 
3747,PP2,327,22126,,, 
3747,PP2,327,22557,,, 
3748,PP2,327,20496,,, 
3748,PP2,327,21016,,, 
3748,PP2,327,22126,,, 
3748,PP2,327,22557,150,POPG, OC3
3749,PP2,327,20496,,, 
3749,PP2,327,21016,,, 
3749,PP2,327,22126,,, 
3749,PP2,327,22557,,, 
3750,PP2,327,20496,,, 
3750,PP2,327,21016,,, 
3750,PP2,327,22126,,, 
3750,PP2,327,22557,,, 
3751,PP2,327,20496,,, 
3751,PP2,327,21016,,, 
3751,PP2,327,22126,,, 
3751,PP2,327,22557,150,POPG, OC3
3752,PP2,327,20496,,, 
3752,PP2,327,21016,150,POPG, OC3
3752,PP2,327,22126,,, 
3752,PP2,327,22557,150,POPG, OC3
3753,PP2,327,20496,,, 
3753,PP2,327,21016,,, 
3753,PP2,327,22126,,, 
3753,PP2,327,22557,,, 
3754,PP2,327,20496,,, 
3754,PP2,327,21016,,, 
3754,PP2,327,22126,,, 
3754,PP2,327,22557,,, 
3755,PP2,327,20496,,, 
3755,PP2,327,21016,,, 
3755,PP2,327,22126,,, 
3755,PP2,327,22557,,, 
3756,PP2,327,20496,,, 
3756,PP2,327,21016,,, 
3756,PP2,327,22126,,, 
3756,PP2,327,22557,,, 
3757,PP2,327,20496,,, 
3757,PP2,327,21016,,, 
3757,PP2,327,22126,,, 
3757,PP2,327,22557,,, 
3758,PP2,327,20496,,, 
3758,PP2,327,21016,,, 
3758,PP2,327,22126,,, 
3758,PP2,327,22557,,, 
3759,PP2,327,20496,,, 
3759,PP2,327,21016,,, 
3759,PP2,327,22126,,, 
3759,PP2,327,22557,,, 
3760,PP2,327,20496,,, 
3760,PP2,327,21016,,, 
3760,PP2,327,22126,,, 
3760,PP2,327,22557,,, 
3761,PP2,327,20496,,, 
3761,PP2,327,21016,,, 
3761,PP2,327,22126,,, 
3761,PP2,327,22557,,, 
3762,PP2,327,20496,,, 
3762,PP2,327,21016,,, 
3762,PP2,327,22126,,, 
3762,PP2,327,22557,,, 
3763,PP2,327,20496,,, 
3763,PP2,327,21016,,, 
3763,PP2,327,22126,,, 
3763,PP2,327,22557,,, 
3764,PP2,327,20496,,, 
3764,PP2,327,21016,,, 
3764,PP2,327,22126,,, 
3764,PP2,327,22557,,, 
3765,PP2,327,20496,,, 
3765,PP2,327,21016,,, 
3765,PP2,327,22126,,, 
3765,PP2,327,22557,,, 
3766,PP2,327,20496,,, 
3766,PP2,327,21016,,, 
3766,PP2,327,22126,,, 
3766,PP2,327,22557,,, 
3767,PP2,327,20496,,, 
3767,PP2,327,21016,,, 
3767,PP2,327,22126,,, 
3767,PP2,327,22557,,, 
3768,PP2,327,20496,,, 
3768,PP2,327,21016,,, 
3768,PP2,327,22126,,, 
3768,PP2,327,22557,,, 
3769,PP2,327,20496,,, 
3769,PP2,327,21016,,, 
3769,PP2,327,22126,,, 
3769,PP2,327,22557,,, 
3770,PP2,327,20496,,, 
3770,PP2,327,21016,,, 
3770,PP2,327,22126,,, 
3770,PP2,327,22557,,, 
3771,PP2,327,20496,,, 
3771,PP2,327,21016,,, 
3771,PP2,327,22126,,, 
3771,PP2,327,22557,,, 
3772,PP2,327,20496,,, 
3772,PP2,327,21016,,, 
3772,PP2,327,22126,,, 
3772,PP2,327,22557,,, 
3773,PP2,327,20496,,, 
3773,PP2,327,21016,,, 
3773,PP2,327,22126,,, 
3773,PP2,327,22557,,, 
3774,PP2,327,20496,,, 
3774,PP2,327,21016,,, 
3774,PP2,327,22126,,, 
3774,PP2,327,22557,,, 
3775,PP2,327,20496,,, 
3775,PP2,327,21016,,, 
3775,PP2,327,22126,,, 
3775,PP2,327,22557,,, 
3776,PP2,327,20496,,, 
3776,PP2,327,21016,,, 
3776,PP2,327,22126,,, 
3776,PP2,327,22557,,, 
3777,PP2,327,20496,,, 
3777,PP2,327,21016,,, 
3777,PP2,327,22126,,, 
3777,PP2,327,22557,,, 
3778,PP2,327,20496,,, 
3778,PP2,327,21016,,, 
3778,PP2,327,22126,,, 
3778,PP2,327,22557,,, 
3779,PP2,327,20496,,, 
3779,PP2,327,21016,,, 
3779,PP2,327,22126,,, 
3779,PP2,327,22557,,, 
3780,PP2,327,20496,,, 
3780,PP2,327,21016,,, 
3780,PP2,327,22126,,, 
3780,PP2,327,22557,,, 
3781,PP2,327,20496,,, 
3781,PP2,327,21016,,, 
3781,PP2,327,22126,,, 
3781,PP2,327,22557,,, 
3782,PP2,327,20496,,, 
3782,PP2,327,21016,,, 
3782,PP2,327,22126,,, 
3782,PP2,327,22557,,, 
3782,PP2,369,32102,,, 
3782,PP2,369,32365,149,POPE, HN2 O14
3782,PP2,369,32366,22,POPG, O13 O14 P
3782,PP2,369,32717,149 20,POPE, HN2 O12 O13 O14 P
3782,PP2,369,32802,20,POPE, O14 P
3782,PP2,369,32920,149 22,POPE POPG, O13 P
3783,PP2,327,20496,,, 
3783,PP2,327,21016,,, 
3783,PP2,327,22126,,, 
3783,PP2,327,22557,,, 
3784,PP2,327,20496,,, 
3784,PP2,327,21016,,, 
3784,PP2,327,22126,,, 
3784,PP2,327,22557,,, 
3785,PP2,327,20496,,, 
3785,PP2,327,21016,,, 
3785,PP2,327,22126,,, 
3785,PP2,327,22557,,, 
3786,PP2,327,20496,,, 
3786,PP2,327,21016,,, 
